timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
317883355,0,0.0,0.0,-0.020732692,0.013152827,-0.025535814,0.0019467305,0.017228965,-0.6386945,-0.006429467,0.00035347,0.0056022145,0.00024129325,-8.074943e-07,1.3853341e-05,-0.06303603,-0.1267688,-0.05550566,0.04202379,1.6286246,-0.38202158,0.0,0.10029196,0.03396558,0.016854076,0.05871303,0.03316057,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
317893716,0,0.0,0.0,-0.02074799,0.013168056,-0.025537372,0.0019467305,0.017228965,-0.6386945,-0.006087039,0.0007813126,0.005375681,2.0394058e-05,-8.074943e-07,1.3853341e-05,-0.06303603,0.032852836,0.046811163,0.0064569027,1.6286207,-0.38202158,0.0,0.100290336,0.034416683,0.016853224,0.059158687,0.03315732,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
318086349,0,0.0,0.0,-0.020934839,0.013471168,-0.025675809,0.0019467305,0.017228965,-0.6386945,-0.006931109,0.0017475354,0.0008658925,-0.004393957,-8.074943e-07,1.3853341e-05,-0.06303603,-0.08519337,-0.0024552022,-0.25278488,1.6286964,-0.38202158,0.0,0.10036671,0.033298876,0.016836306,0.057972573,0.03308352,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
318187830,0,0.0,0.0,-0.02093696,0.013621715,-0.026625901,0.0019467305,0.017228965,-0.6386945,-0.007168081,0.0010600741,-0.0076712766,-0.012858398,-8.074943e-07,1.3853341e-05,-0.06303603,-0.1991206,0.011069034,-0.08647138,1.6287308,-0.38202158,0.0,0.101305075,0.033466995,0.016827203,0.05821567,0.03305014,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
318289327,0,0.0,0.0,-0.020954324,0.013716053,-0.028573733,0.0019467305,0.017228965,-0.6386945,-0.006692596,0.00035380817,-0.02087734,-0.025993854,-8.074943e-07,1.3853341e-05,-0.06303603,-0.1861223,-0.14589936,-0.07547324,1.6287473,-0.38202158,0.0,0.10291971,0.03236567,0.016819183,0.057118163,0.033009447,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
318385921,0,0.0,0.0,-0.020906996,0.013771364,-0.031717375,0.0019467305,0.017228965,-0.6386945,-0.0060501113,0.0011588294,-0.03395804,-0.038979277,-8.074943e-07,1.3853341e-05,-0.06303603,-0.11291072,0.03443224,-0.08810826,1.6287314,-0.38202158,0.0,0.10512428,0.03229146,0.016810395,0.057128157,0.032971747,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
318487235,0,0.0,0.0,-0.020875841,0.0138014,-0.036177006,0.0019467305,0.017228965,-0.6386945,-0.0063577504,0.00034292397,-0.04755851,-0.05233689,-8.074943e-07,1.3853341e-05,-0.06303603,0.036153015,-0.07978933,-0.16246268,1.6287851,-0.38202158,0.0,0.10799906,0.03224957,0.016802194,0.05713952,0.032935124,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
318588721,0,0.0,0.0,-0.020844666,0.013777466,-0.041757047,0.0019467305,0.017228965,-0.6386945,-0.0066137384,-0.00015802844,-0.06233945,-0.0666074,-8.074943e-07,1.3853341e-05,-0.06303603,-0.2317297,-0.123189464,-0.1781372,1.6287462,-0.38202158,0.0,0.11120292,0.032226875,0.016794067,0.05727026,0.03291195,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
318690219,0,0.0,0.0,-0.020870617,0.013705448,-0.048274904,0.0019467305,0.017228965,-0.6386945,-0.0048566246,-0.0002249465,-0.07699587,-0.08032015,-8.074943e-07,1.3853341e-05,-0.06303603,0.3264856,-0.010785408,-0.25324464,1.6287485,-0.38202158,0.0,0.11495459,0.03222271,0.0167867,0.057392087,0.03288962,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
318792009,0,0.0,0.0,-0.020959783,0.013593893,-0.055628203,0.0019467305,0.017228965,-0.6386945,-0.006761709,3.8935126e-05,-0.091354765,-0.09317892,-8.074943e-07,1.3853341e-05,-0.06303603,0.0637932,0.056324564,-0.20810504,1.6287718,-0.38202158,0.0,0.11923208,0.03384901,0.016779939,0.059020046,0.03286783,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
318903354,0,0.0,0.0,-0.021077283,0.013454182,-0.06439327,0.0019467305,0.017228965,-0.6386945,-0.00717123,-0.00045252705,-0.10774781,-0.10716593,-8.074943e-07,1.3853341e-05,-0.06303603,0.02610564,-0.07670241,-0.2894449,1.6287707,-0.38202158,0.0,0.12443124,0.033148967,0.016773054,0.058313124,0.03284488,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
319091112,0,0.0,0.0,-0.02123385,0.013197473,-0.079319224,0.0019467305,0.017228965,-0.6386945,-0.005771662,-0.00014784705,-0.12948656,-0.122703776,-8.074943e-07,1.3853341e-05,-0.06303603,0.28299075,0.20522778,-0.15275373,1.6288037,-0.38202158,0.0,0.13286668,0.03335504,0.016762143,0.05861628,0.03280566,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
319192602,0,0.0,0.0,-0.021292312,0.013055492,-0.08736422,0.0019467305,0.017228965,-0.6386945,-0.007936816,-0.0010656943,-0.1414902,-0.13038647,-8.074943e-07,1.3853341e-05,-0.06303603,-0.20616272,-0.002549079,-0.17858161,1.6287545,-0.38202158,0.0,0.13764879,0.03235505,0.016756728,0.057658505,0.032784667,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
319294160,0,0.0,0.0,-0.021334326,0.012891873,-0.095147334,0.0019467305,0.017228965,-0.6386945,-0.0070968117,-0.0014320839,-0.15049341,-0.13444547,-8.074943e-07,1.3853341e-05,-0.06303603,-0.13917664,-0.043007202,-0.059298325,1.6287602,-0.38202158,0.0,0.14275606,0.032330807,0.016750911,0.057623785,0.03275359,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
319385427,0,0.0,0.0,-0.021372944,0.012752309,-0.10166332,0.0019467305,0.017228965,-0.6386945,-0.006570476,-0.0009738008,-0.15714927,-0.13616078,-8.074943e-07,1.3853341e-05,-0.06303603,0.093803175,0.17467704,-0.042120785,1.6287261,-0.38202158,0.0,0.14653775,0.032757457,0.016745823,0.0581329,0.03273496,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
319486914,0,0.0,0.0,-0.021344295,0.012613387,-0.10711873,0.0019467305,0.017228965,-0.6386945,-0.007327953,-0.0015213971,-0.16260989,-0.13502166,-8.074943e-07,1.3853341e-05,-0.06303603,-0.14573722,0.013357682,-0.042910893,1.6287389,-0.38202158,0.0,0.14897619,0.03315231,0.016739858,0.058571815,0.032712527,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
319588413,0,0.0,0.0,-0.02138376,0.012505889,-0.112690285,0.0019467305,0.017228965,-0.6386945,-0.0067778276,-0.001131359,-0.16967018,-0.13564724,-8.074943e-07,1.3853341e-05,-0.06303603,-0.2016611,-0.0020765462,-0.21800987,1.6287078,-0.38202158,0.0,0.15217224,0.033056874,0.016734622,0.05847216,0.032692038,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
319689907,0,0.0,0.0,-0.021419032,0.012395846,-0.1177887,0.0019467305,0.017228965,-0.6386945,-0.006497468,-0.0011678588,-0.17451257,-0.13382548,-8.074943e-07,1.3853341e-05,-0.06303603,0.05242107,-0.010264942,-0.21135382,1.6286702,-0.38202158,0.0,0.1562891,0.03297421,0.01672853,0.058178667,0.032651596,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
319989305,0,0.0,0.0,-0.02128215,0.012150011,-0.12756488,0.0019467305,0.017228965,-0.6386945,-0.0062486846,-0.0015518682,-0.18171361,-0.120781936,-8.074943e-07,1.3853341e-05,-0.06303603,-0.08716254,-0.021944048,-0.3172161,1.6286633,-0.38202158,0.0,0.16155066,0.032828752,0.016711093,0.058068905,0.032586265,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
320090813,0,0.0,0.0,-0.021224922,0.01211242,-0.12965514,0.0019467305,0.017228965,-0.6386945,-0.0059675165,-0.0012765842,-0.18201613,-0.114543505,-8.074943e-07,1.3853341e-05,-0.06303603,0.20110182,0.020969091,-0.24086462,1.6286638,-0.38202158,0.0,0.16245845,0.03280563,0.016705727,0.058099072,0.03256853,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
320390194,0,0.0,0.0,-0.021168917,0.012208711,-0.12900332,0.0019467305,0.017228965,-0.6386945,-0.0070203138,-0.0008058436,-0.17778844,-0.09160999,-8.074943e-07,1.3853341e-05,-0.06303603,0.053644113,0.057609398,-0.24492127,1.628554,-0.38202158,0.0,0.16071124,0.032468926,0.016690029,0.057718772,0.032498144,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
320491704,0,0.0,0.0,-0.021212624,0.01228368,-0.1286566,0.0019467305,0.017228965,-0.6386945,-0.0065207602,-0.00062489905,-0.175235,-0.08378265,-8.074943e-07,1.3853341e-05,-0.06303603,0.047256723,0.10656891,-0.08791095,1.6285603,-0.38202158,0.0,0.15989703,0.032457903,0.0166848,0.05773411,0.032482304,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
320593431,0,0.0,0.0,-0.021260243,0.012392894,-0.12796035,0.0019467305,0.017228965,-0.6386945,-0.0072831255,-0.0003477168,-0.17307827,-0.07677512,-8.074943e-07,1.3853341e-05,-0.06303603,-0.1935459,-0.020879455,-0.118003786,1.6285735,-0.38202158,0.0,0.15946028,0.031780552,0.016679587,0.057062313,0.032458585,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
320785994,0,0.0,0.0,-0.021418888,0.012612264,-0.12513235,0.0019467305,0.017228965,-0.6386945,-0.0071160984,-0.00024214674,-0.1676189,-0.06355736,-8.074943e-07,1.3853341e-05,-0.06303603,-0.10119539,-0.07474705,-0.13888639,1.6285051,-0.38202158,0.0,0.15648532,0.03244787,0.016670575,0.05787843,0.032430723,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
321892259,0,0.0,0.0,-0.02262838,0.013616303,-0.09831348,0.0019467305,0.017228965,-0.6386945,-0.007936255,0.0009235128,-0.13632081,-0.017150348,-8.074943e-07,1.3853341e-05,-0.06303603,-0.0049893265,-0.11272531,-0.26255694,1.6283027,-0.38202158,0.0,0.13438812,0.033102646,0.016629392,0.05795249,0.03227018,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
322085079,0,0.0,0.0,-0.022521107,0.013751665,-0.094546095,0.0019467305,0.017228965,-0.6386945,-0.0070320824,0.0023750705,-0.12987241,-0.011789504,-8.074943e-07,1.3853341e-05,-0.06303603,0.09054672,0.07910548,-0.070470266,1.6282468,-0.38202158,0.0,0.13123411,0.032437522,0.016623002,0.057561252,0.032247603,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
322293135,0,0.0,0.0,-0.022172011,0.013820436,-0.09017115,0.0019467305,0.017228965,-0.6386945,-0.0062059322,0.0009950987,-0.12746824,-0.0113229705,-8.074943e-07,1.3853341e-05,-0.06303603,-0.04507696,0.5995661,-0.12406405,1.6282656,-0.38202158,0.0,0.12749428,0.031978715,0.016616406,0.05737316,0.032222435,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
322384475,0,0.0,0.0,-0.021953505,0.013895593,-0.08921425,0.0019467305,0.017228965,-0.6386945,-0.0029129859,0.0021035725,-0.13382787,-0.018496705,-8.074943e-07,1.3853341e-05,-0.06303603,0.7449518,0.36373985,-0.7533695,1.6281623,-0.38202158,0.0,0.1271519,0.032475457,0.01661343,0.058873687,0.0322051,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
322587455,0,0.0,0.0,-0.02201966,0.012063723,-0.10621446,0.0019467305,0.017228965,-0.6386945,-0.015439765,-0.01967786,-0.3406583,-0.22782083,-8.074943e-07,1.3853341e-05,-0.06303603,-1.534842,1.4921228,-2.241253,1.6015705,-0.38202158,0.0,0.14428619,0.032811083,0.016607033,0.066077605,0.03218422,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
322688947,0,0.0,0.0,-0.022384586,0.009062282,-0.12874678,0.0019467305,0.017228965,-0.6386945,-0.016779894,-0.027642494,-0.38036987,-0.2703852,-8.074943e-07,1.3853341e-05,-0.06303603,-1.8905349,-0.73669946,-1.0589073,1.5808603,-0.38202158,0.0,0.1668185,0.03274258,0.01660432,0.070989594,0.032190394,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
322790428,0,0.0,0.0,-0.02292536,0.0060178037,-0.16223098,0.0019467305,0.017228965,-0.6386945,-0.01567233,-0.01875135,-0.48657355,-0.38017806,-8.074943e-07,1.3853341e-05,-0.06303603,-0.49593315,1.3599131,-1.2666637,1.5686241,-0.38202158,0.0,0.20030272,0.032491848,0.016602797,0.07479192,0.032183148,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
322887101,0,0.0,0.0,-0.023439439,0.0030391964,-0.20452435,0.0019467305,0.017228965,-0.6386945,-0.0072503164,-0.025524404,-0.57977366,-0.477312,-8.074943e-07,1.3853341e-05,-0.06303603,0.14721303,-0.31480798,0.06279131,1.5613399,-0.38202158,0.0,0.24259609,0.033540778,0.016600663,0.07958852,0.032173093,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
323384269,0,0.0,0.0,-0.020716257,-0.012846665,-0.5389244,0.0019467305,0.017228965,-0.6386945,0.0053089117,-0.026414478,-0.64538175,-0.5658556,-8.074943e-07,1.3853341e-05,-0.06303603,-0.58865726,-0.9027538,1.0540045,1.5603021,-0.38202158,0.0,0.57699615,0.035179183,0.016594728,0.083507635,0.032149445,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
324591856,0,0.0,0.0,-0.018086595,0.06403942,-0.74362916,0.0019467305,0.017228965,-0.6386945,-0.017788611,0.033990044,-0.36344257,-0.16788302,-8.074943e-07,1.3853341e-05,-0.06303603,-1.0072753,0.3891042,-0.15009223,1.565072,-0.38202158,0.0,0.7817009,0.033169642,0.016548945,0.06292974,0.03194972,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
324683427,0,0.0,0.0,-0.020212464,0.06599085,-0.74774855,0.0019467305,0.017228965,-0.6386945,-0.0153506,0.024236698,-0.35561907,-0.15617457,-8.074943e-07,1.3853341e-05,-0.06303603,-0.5472634,0.015754927,-0.27069607,1.5637754,-0.38202158,0.0,0.7858203,0.032951932,0.01654683,0.062330924,0.03194434,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
324789754,0,0.0,0.0,-0.022669455,0.06613924,-0.7507666,0.0019467305,0.017228965,-0.6386945,-0.0125494795,0.0059505496,-0.34601453,-0.14297545,-8.074943e-07,1.3853341e-05,-0.06303603,0.61166865,-0.579672,-0.2370303,1.5638682,-0.38202158,0.0,0.7888383,0.033589672,0.016544495,0.0625352,0.031939205,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
324891238,0,0.0,0.0,-0.02462118,0.0643793,-0.75513875,0.0019467305,0.017228965,-0.6386945,-0.010629144,-0.0042871647,-0.34428346,-0.13874888,-8.074943e-07,1.3853341e-05,-0.06303603,-0.24715546,-0.12632823,0.72074986,1.5641851,-0.38202158,0.0,0.7932105,0.033571072,0.01654259,0.061958227,0.031934705,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
324992726,0,0.0,0.0,-0.026318396,0.0606154,-0.75939506,0.0019467305,0.017228965,-0.6386945,-0.010957018,-0.023468792,-0.33988652,-0.13217624,-8.074943e-07,1.3853341e-05,-0.06303603,-0.58965963,-0.8334489,0.15833627,1.5646088,-0.38202158,0.0,0.7974668,0.032706548,0.016540717,0.06050385,0.03192513,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
325094430,0,0.0,0.0,-0.027830033,0.05474877,-0.76296943,0.0019467305,0.017228965,-0.6386945,-0.008125487,-0.033089217,-0.32370892,-0.11431943,-8.074943e-07,1.3853341e-05,-0.06303603,-0.1323909,0.42973235,-0.42764595,1.5656384,-0.38202158,0.0,0.8010412,0.032931786,0.016538927,0.060472332,0.031920493,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
325185626,0,0.0,0.0,-0.028943917,0.04833185,-0.7665114,0.0019467305,0.017228965,-0.6386945,-0.004840453,-0.04495487,-0.34473708,-0.1342237,-8.074943e-07,1.3853341e-05,-0.06303603,0.40623993,0.07712547,-1.0781692,1.5644631,-0.38202158,0.0,0.80458313,0.032639984,0.016537452,0.059883256,0.0319173,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
325292156,0,0.0,0.0,-0.029597696,0.03945794,-0.7692288,0.0019467305,0.017228965,-0.6386945,0.0052111303,-0.055046186,-0.31058967,-0.09907229,-8.074943e-07,1.3853341e-05,-0.06303603,1.229009,0.6837939,-0.225455,1.5621254,-0.38202158,0.0,0.80730057,0.03320972,0.01653577,0.06015916,0.03191195,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
325388520,0,0.0,0.0,-0.029641546,0.03081268,-0.7691574,0.0019467305,0.017228965,-0.6386945,0.0041837534,-0.06408386,-0.29957935,-0.087443665,-8.074943e-07,1.3853341e-05,-0.06303603,-0.4370714,-0.6523597,-0.056046672,1.5588253,-0.38202158,0.0,0.80722916,0.03319114,0.016534457,0.05981178,0.031908806,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
325490012,0,0.0,0.0,-0.02898794,0.021920955,-0.771707,0.0019467305,0.017228965,-0.6386945,0.012673549,-0.060086176,-0.31152558,-0.098612435,-8.074943e-07,1.3853341e-05,-0.06303603,-0.36382055,-0.14115939,0.13233535,1.5547142,-0.38202158,0.0,0.80977875,0.033102255,0.016533054,0.059306346,0.031897537,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
325586656,0,0.0,0.0,-0.027740303,0.014136457,-0.77239865,0.0019467305,0.017228965,-0.6386945,0.015177953,-0.05651289,-0.29492274,-0.08095646,-8.074943e-07,1.3853341e-05,-0.06303603,0.63647693,1.0900424,-0.6277572,1.5533773,-0.38202158,0.0,0.8104704,0.03305068,0.01653128,0.05899773,0.03188972,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
325687915,0,0.0,0.0,-0.025867224,0.0063734176,-0.77533937,0.0019467305,0.017228965,-0.6386945,0.020757869,-0.06499348,-0.30427945,-0.08981634,-8.074943e-07,1.3853341e-05,-0.06303603,0.032186277,-0.8833284,1.7019219,1.5523531,-0.38202158,0.0,0.8134111,0.03305745,0.016529685,0.05881197,0.031881113,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
325789392,0,0.0,0.0,-0.023694126,-0.00071839505,-0.7787605,0.0019467305,0.017228965,-0.6386945,0.017923739,-0.057359613,-0.30359316,-0.089025974,-8.074943e-07,1.3853341e-05,-0.06303603,-0.08586649,0.49435067,-1.4070104,1.5550892,-0.38202158,0.0,0.81683224,0.033045385,0.016527943,0.05869492,0.031876337,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
325890881,0,0.0,0.0,-0.021860346,-0.006778258,-0.7817568,0.0019467305,0.017228965,-0.6386945,0.015371538,-0.048476998,-0.29343396,-0.07958594,-8.074943e-07,1.3853341e-05,-0.06303603,-0.0027778025,-0.7817741,0.4353226,1.5652646,-0.38202158,0.0,0.81982857,0.03302579,0.016526453,0.058614586,0.031872917,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
325992583,0,0.0,0.0,-0.020683797,-0.010235863,-0.7847396,0.0019467305,0.017228965,-0.6386945,0.005507847,-0.020100608,-0.27912933,-0.066572,-8.074943e-07,1.3853341e-05,-0.06303603,-0.905482,0.0009283578,0.96410155,1.5798082,-0.38202158,0.0,0.82281137,0.03218083,0.016525058,0.057708506,0.03186807,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
326083859,0,0.0,0.0,-0.020160237,-0.010718516,-0.7878644,0.0019467305,0.017228965,-0.6386945,0.006182154,-0.00018189725,-0.29251644,-0.08148526,-8.074943e-07,1.3853341e-05,-0.06303603,-0.5244602,0.8895709,-0.75954634,1.5925704,-0.38202158,0.0,0.82593614,0.03267764,0.016523844,0.05823865,0.031864062,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
326291759,0,0.0,0.0,-0.020078568,-0.006184668,-0.7935826,0.0019467305,0.017228965,-0.6386945,0.007539898,0.015055684,-0.27879304,-0.07209036,-8.074943e-07,1.3853341e-05,-0.06303603,0.56839836,0.34242553,0.0985301,1.6125157,-0.38202158,0.0,0.83165437,0.032396175,0.016521169,0.057931397,0.03185373,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
326383095,0,0.0,0.0,-0.020396478,-0.0025853352,-0.7969365,0.0019467305,0.017228965,-0.6386945,0.0033161074,0.020392349,-0.26169637,-0.056693137,-8.074943e-07,1.3853341e-05,-0.06303603,-0.004059432,-0.030375851,1.6234145,1.61712,-0.38202158,0.0,0.83500826,0.033739988,0.016519908,0.05916079,0.031844813,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
326586060,0,0.0,0.0,-0.02322188,0.0045963605,-0.8031462,0.0019467305,0.017228965,-0.6386945,-0.011778785,0.005574674,-0.257151,-0.056221057,-8.074943e-07,1.3853341e-05,-0.06303603,-0.021905195,-0.20456643,0.36259332,1.6158481,-0.38202158,0.0,0.84121794,0.034113027,0.016517097,0.059208587,0.03183479,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
326789033,0,0.0,0.0,-0.029957222,0.009518406,-0.80847734,0.0019467305,0.017228965,-0.6386945,-0.018668002,0.0042696074,-0.25261295,-0.05562927,-8.074943e-07,1.3853341e-05,-0.06303603,-0.079166815,-0.68068504,0.47435585,1.5975456,-0.38202158,0.0,0.8465491,0.033412363,0.016514419,0.058394928,0.031824593,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
326890523,0,0.0,0.0,-0.033823315,0.011201238,-0.8081274,0.0019467305,0.017228965,-0.6386945,-0.016399667,0.0033299408,-0.2575236,-0.062425487,-8.074943e-07,1.3853341e-05,-0.06303603,-0.17130165,0.28305706,-0.96928656,1.5827253,-0.38202158,0.0,0.84619915,0.03356196,0.016512964,0.058566548,0.03181894,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
326987022,0,0.0,0.0,-0.036961906,0.011586409,-0.8091776,0.0019467305,0.017228965,-0.6386945,-0.012651478,-0.00900475,-0.24860553,-0.05478944,-8.074943e-07,1.3853341e-05,-0.06303603,-1.4141718,-1.5238883,0.6403497,1.5688947,-0.38202158,0.0,0.8472493,0.034205567,0.016511586,0.05899664,0.03180574,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
327088408,0,0.0,0.0,-0.039354406,0.009875857,-0.8120707,0.0019467305,0.017228965,-0.6386945,-0.00603788,-0.026696187,-0.24524255,-0.05211427,-8.074943e-07,1.3853341e-05,-0.06303603,-0.40629143,-0.18799458,0.07550144,1.557391,-0.38202158,0.0,0.8501425,0.033777907,0.016509794,0.058452927,0.031797513,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
327189901,0,0.0,0.0,-0.04136153,0.0058484115,-0.8142903,0.0019467305,0.017228965,-0.6386945,-0.0021255668,-0.02988371,-0.22795701,-0.035808895,-8.074943e-07,1.3853341e-05,-0.06303603,0.3385671,-0.09217247,0.6487645,1.549336,-0.38202158,0.0,0.85236204,0.033454,0.016507998,0.058218498,0.0317931,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,1
327291379,0,0.0,0.0,-0.042515337,0.001028953,-0.8162246,0.0019467305,0.017228965,-0.6386945,0.008752793,-0.028388143,-0.244111,-0.053367645,-8.074943e-07,1.3853341e-05,-0.06303603,-0.18905059,0.66481364,-0.6932134,1.5411268,-0.38202158,0.0,0.8542963,0.0332173,0.016506376,0.058086,0.03178833,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,0
327392972,0,0.0,0.0,-0.042103063,-0.0049783015,-0.8178837,0.0019467305,0.017228965,-0.6386945,0.016209465,-0.041709572,-0.23237889,-0.04329738,-8.074943e-07,1.3853341e-05,-0.06303603,-1.6140989,-1.1450665,-0.35227275,1.5366833,-0.38202158,0.0,0.8559554,0.03224325,0.016504848,0.057280883,0.031783257,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,0
327590778,0,0.0,0.0,-0.03730628,-0.017997462,-0.81890786,0.0019467305,0.017228965,-0.6386945,0.03553547,-0.029462053,-0.21467084,-0.029607601,-8.074943e-07,1.3853341e-05,-0.06303603,-0.8289964,0.90066487,-0.43935788,1.5424025,-0.38202158,0.0,0.8569796,0.032960173,0.016502148,0.058203254,0.031774715,inf,inf,inf,inf,1,1,1,1,2,1,1,1,3,0,0,0
